"NAME"
"Weekly BCPI"

"DESCRIPTION"
"Weekly Bank of Canada commodity price index."

"SERIES"
"id","label","description"
"W.BCPI","Weekly BCPI Total - v52673503","Weekly Bank of Canada commodity price index - Total"
"W.BCNE","Weekly BCPI Excluding Energy - v52673504","Weekly Bank of Canada commodity price index - Excluding Energy"
"W.ENER","Weekly BCPI Energy - v52673505","Weekly Bank of Canada commodity price index - Energy"
"W.MTLS","Weekly BCPI Metals and Minerals - v52673506","Weekly Bank of Canada commodity price index - Metals and Minerals"
"W.FOPR","Weekly BCPI Forestry - v52673509","Weekly Bank of Canada commodity price index - Forestry"
"W.AGRI","Weekly BCPI Agriculture - v52673507","Weekly Bank of Canada commodity price index - Agriculture"
"W.FISH","Weekly BCPI Fish - v52673508","Weekly Bank of Canada commodity price index - Fish"

"OBSERVATIONS"
"date","W.BCPI","W.BCNE","W.ENER","W.MTLS","W.FOPR","W.AGRI","W.FISH"
"2005-01-12","422.10","272.49","1043.04","356.80","346.06","180.64","978.48"
"2005-01-19","435.00","272.54","1096.08","357.43","342.31","183.46","978.48"
"2005-01-26","440.72","275.39","1112.40","357.48","352.22","182.90","978.48"
"2005-02-02","438.68","277.70","1097.98","359.33","359.05","181.84","1001.88"
"2005-02-09","431.87","280.97","1061.86","356.80","373.36","180.40","1036.97"
"2005-02-16","436.14","282.43","1075.54","364.09","374.06","178.66","1036.97"
"2005-02-23","440.36","283.76","1089.41","373.10","369.52","179.45","1036.97"
"2005-03-02","459.33","289.42","1153.10","374.28","379.91","184.59","1080.01"
"2005-03-09","472.79","291.30","1204.30","378.83","376.59","187.86","1144.55"
"2005-03-16","480.41","292.28","1233.80","382.28","372.50","191.33","1144.55"
"2005-03-23","483.21","290.51","1250.68","378.83","377.60","185.02","1144.55"
"2005-03-30","475.07","286.86","1226.06","374.55","372.46","182.46","1144.55"
"2005-04-06","491.56","287.09","1296.49","373.89","371.98","184.32","1117.78"
"2005-04-13","477.77","285.23","1242.26","376.40","359.90","187.46","1111.08"
"2005-04-20","467.54","284.31","1201.15","368.87","363.94","186.95","1111.08"
"2005-04-27","472.24","281.10","1230.22","369.45","351.45","188.25","1111.08"
"2005-05-04","454.21","277.40","1163.68","364.90","343.91","188.28","1082.24"
"2005-05-11","452.83","274.92","1164.55","365.27","332.90","191.18","1063.01"
"2005-05-18","444.77","276.33","1126.80","361.07","341.97","190.10","1063.01"
"2005-05-25","443.68","277.69","1118.69","359.33","348.58","189.39","1063.01"
"2005-06-01","452.27","278.38","1152.81","361.00","351.39","188.14","1039.48"
"2005-06-08","466.23","279.63","1208.64","367.26","352.54","187.86","945.37"
"2005-06-15","475.23","277.15","1254.59","362.31","347.33","189.05","945.37"
"2005-06-22","489.91","276.54","1321.10","367.16","337.64","192.33","945.37"
"2005-06-29","484.30","272.82","1307.71","359.80","336.15","188.53","945.37"
"2005-07-06","480.59","268.98","1303.29","354.38","331.23","185.05","997.71"
"2005-07-13","494.74","272.49","1355.60","361.10","333.30","187.93","1010.79"
"2005-07-20","493.57","274.95","1342.46","362.09","340.84","187.44","1010.79"
"2005-07-27","483.83","271.80","1308.80","363.48","334.68","183.14","1010.79"
"2005-08-03","498.44","269.14","1383.54","367.14","321.16","185.43","1000.58"
"2005-08-10","518.02","269.61","1472.64","368.72","321.57","185.38","993.78"
"2005-08-17","534.58","267.19","1560.32","375.03","311.26","183.78","993.78"
"2005-08-24","537.83","268.62","1570.55","374.09","311.92","187.84","993.78"
"2005-08-31","565.84","267.90","1711.72","371.72","310.39","188.89","993.78"
"2005-09-07","575.25","274.88","1728.90","373.81","333.02","186.01","1004.65"
"2005-09-14","559.95","273.35","1659.68","370.25","333.93","183.43","1004.65"
"2005-09-21","579.93","272.47","1762.86","367.31","331.98","184.76","1004.65"
"2005-09-28","618.73","278.12","1935.00","373.13","343.04","186.59","1004.65"
"2005-10-05","628.19","276.10","1993.18","371.92","335.54","188.16","1020.45"
"2005-10-12","587.16","273.40","1794.71","377.34","322.76","188.22","1030.98"
"2005-10-19","584.98","270.09","1797.85","376.28","315.55","186.36","1030.98"
"2005-10-26","580.52","269.89","1776.32","373.72","319.64","183.78","1030.98"
"2005-11-02","561.14","270.29","1678.62","375.72","317.52","184.93","1062.83"
"2005-11-09","528.14","276.06","1497.84","381.65","328.70","185.85","1110.61"
"2005-11-16","523.78","278.71","1468.15","385.45","333.14","186.57","1110.61"
"2005-11-23","543.24","281.10","1550.56","393.04","336.23","185.31","1110.61"
"2005-11-30","549.96","282.62","1576.58","401.11","335.77","184.55","1110.61"
"2005-12-07","588.48","287.13","1745.00","412.23","337.73","186.33","1201.18"
"2005-12-14","610.78","287.72","1852.84","421.48","333.52","185.85","1201.18"
"2005-12-21","588.46","286.70","1746.51","414.19","335.81","185.64","1201.18"
"2005-12-28","556.14","290.38","1578.47","416.69","345.17","185.64","1201.18"
"2006-01-04","548.42","292.17","1536.07","422.76","348.04","185.40","1114.59"
"2006-01-11","546.65","296.74","1511.56","434.69","354.13","184.98","1056.85"
"2006-01-18","547.11","296.42","1514.84","440.57","348.22","184.26","1056.85"
"2006-01-25","547.14","297.72","1510.52","446.41","347.91","183.67","1056.85"
"2006-02-01","554.42","303.10","1525.65","458.03","353.31","184.82","1094.54"
"2006-02-08","539.77","304.32","1454.25","465.07","350.06","183.35","1245.29"
"2006-02-15","516.81","300.05","1364.73","457.82","339.75","185.39","1245.29"
"2006-02-22","513.59","298.77","1354.35","444.22","345.84","187.10","1245.29"
"2006-03-01","511.55","299.13","1344.23","448.63","342.33","187.59","1246.73"
"2006-03-08","508.84","301.33","1325.56","454.78","340.89","190.13","1252.48"
"2006-03-15","509.26","299.73","1332.37","451.28","340.66","188.54","1252.48"
"2006-03-22","516.72","302.53","1356.71","461.91","341.20","187.85","1252.48"
"2006-03-29","528.00","302.26","1407.74","469.89","336.52","185.21","1252.48"
"2006-04-05","531.65","303.26","1420.96","480.81","332.23","184.93","1168.93"
"2006-04-12","538.28","311.18","1425.55","502.27","338.28","187.09","1113.23"
"2006-04-19","556.79","317.98","1487.08","522.22","341.17","189.31","1113.23"
"2006-04-26","570.76","326.63","1522.29","542.69","350.16","191.15","1113.23"
"2006-05-03","559.37","329.13","1463.54","549.87","354.25","190.85","1040.28"
"2006-05-10","555.86","334.60","1431.83","573.32","350.90","193.84","991.64"
"2006-05-17","551.11","339.54","1397.28","600.08","339.88","199.68","991.64"
"2006-05-24","536.16","329.70","1361.15","570.98","330.95","199.71","991.64"
"2006-05-31","541.98","329.90","1385.46","581.61","326.04","198.04","991.64"
"2006-06-07","542.19","324.65","1401.77","554.73","330.40","197.40","976.36"
"2006-06-14","530.44","317.80","1370.78","526.40","329.72","198.34","976.36"
"2006-06-21","539.94","317.16","1414.40","513.87","331.42","203.71","976.36"
"2006-06-28","538.39","320.63","1397.02","521.66","331.73","207.62","976.36"
"2006-07-05","544.46","328.12","1401.35","550.31","332.02","208.77","955.16"
"2006-07-12","540.46","335.50","1363.19","576.03","333.87","210.50","941.03"
"2006-07-19","556.04","333.32","1436.37","585.34","329.29","202.81","941.03"
"2006-07-26","553.94","326.54","1447.61","566.05","323.93","201.74","941.03"
"2006-08-02","587.56","324.78","1604.89","576.25","318.78","196.23","900.12"
"2006-08-09","578.45","324.78","1562.53","586.26","315.49","194.34","838.77"
"2006-08-16","568.30","323.57","1520.62","589.21","311.62","192.98","838.77"
"2006-08-23","559.47","327.94","1467.27","596.24","316.52","195.72","838.77"
"2006-08-30","557.04","330.72","1448.50","598.38","320.91","197.69","838.77"
"2006-09-06","528.18","331.96","1320.71","597.58","324.73","196.25","922.01"
"2006-09-13","514.44","330.62","1266.76","590.34","324.57","196.85","942.82"
"2006-09-20","489.74","322.58","1185.80","567.04","317.25","196.63","942.82"
"2006-09-27","475.66","322.71","1128.58","582.57","308.26","195.81","942.82"
"2006-10-04","463.66","320.67","1085.75","592.01","297.52","194.67","962.92"
"2006-10-11","481.28","321.27","1154.69","591.92","296.52","197.08","976.33"
"2006-10-18","492.19","327.79","1183.22","610.66","301.22","198.73","976.33"
"2006-10-25","522.44","326.21","1312.05","617.35","292.21","199.63","976.33"
"2006-11-01","529.85","326.70","1342.37","620.39","291.46","200.32","956.65"
"2006-11-08","523.01","325.33","1316.89","620.04","289.41","200.44","877.96"
"2006-11-15","528.38","322.04","1349.06","605.79","291.25","198.12","877.96"
"2006-11-22","529.06","326.63","1338.98","601.39","306.04","198.29","877.96"
"2006-11-29","542.36","331.85","1381.13","618.86","305.26","202.63","877.96"
"2006-12-06","554.26","332.26","1431.47","631.16","300.07","200.54","936.81"
"2006-12-13","538.64","330.41","1369.36","627.24","299.16","198.53","951.52"
"2006-12-20","534.44","332.21","1346.31","625.88","307.83","195.57","951.52"
"2006-12-27","514.34","333.18","1259.63","617.98","313.18","197.54","951.52"
"2007-01-03","502.02","333.12","1209.05","616.05","312.93","198.73","971.23"
"2007-01-10","492.75","328.70","1182.30","598.15","320.14","193.06","984.37"
"2007-01-17","493.55","334.68","1169.90","615.19","319.97","197.61","984.37"
"2007-01-24","503.88","333.78","1215.51","632.18","308.52","194.73","984.37"
"2007-01-31","519.18","334.12","1279.22","641.08","302.25","195.37","984.37"
"2007-02-07","538.38","334.56","1360.96","632.61","301.04","201.80","976.24"
"2007-02-14","544.02","337.05","1378.29","627.16","309.11","204.53","976.24"
"2007-02-21","547.72","345.19","1370.43","648.83","313.87","208.34","976.24"
"2007-02-28","549.38","350.12","1363.14","666.22","315.22","209.57","976.24"
"2007-03-07","544.43","343.83","1359.99","653.67","303.99","208.80","1053.17"
"2007-03-14","532.73","344.07","1309.07","662.97","298.14","208.96","1053.17"
"2007-03-21","528.76","350.08","1275.65","682.78","302.65","209.19","1053.17"
"2007-03-28","547.58","345.86","1367.81","669.50","299.12","208.99","1053.17"
"2007-04-04","564.06","348.80","1431.09","682.05","298.54","207.98","1181.22"
"2007-04-11","566.77","359.48","1411.27","714.93","302.88","211.29","1266.58"
"2007-04-18","568.93","359.27","1421.25","707.65","304.40","213.25","1266.58"
"2007-04-25","565.46","358.19","1409.39","713.50","297.10","213.64","1266.58"
"2007-05-02","570.33","357.52","1432.48","707.51","293.37","219.91","1152.43"
"2007-05-09","562.53","359.88","1391.83","724.79","290.82","221.46","981.21"
"2007-05-16","566.56","360.62","1407.04","721.85","295.80","220.56","981.21"
"2007-05-23","576.83","362.39","1446.45","709.02","308.89","220.60","981.21"
"2007-05-30","571.98","364.26","1419.99","696.99","317.51","224.52","981.21"
"2007-06-06","579.67","364.62","1452.29","699.15","318.94","223.96","934.77"
"2007-06-13","570.72","353.36","1446.63","660.37","314.23","222.09","923.17"
"2007-06-20","579.05","356.75","1473.07","652.38","325.11","226.37","923.17"
"2007-06-27","566.67","352.72","1430.71","634.04","325.81","226.64","923.17"
"2007-07-04","563.53","352.39","1417.99","635.03","323.75","225.69","984.82"
"2007-07-11","567.77","352.92","1434.98","631.79","324.23","227.84","1025.93"
"2007-07-18","567.79","349.09","1446.68","622.04","322.57","225.46","1025.93"
"2007-07-25","565.86","349.65","1436.56","633.37","317.52","224.08","1025.93"
"2007-08-01","565.70","342.43","1458.10","611.12","309.06","226.26","1017.77"
"2007-08-08","559.25","340.95","1433.84","598.37","312.17","228.50","985.12"
"2007-08-15","562.70","336.14","1464.57","571.73","318.88","227.86","985.12"
"2007-08-22","547.43","331.37","1411.47","555.91","319.29","225.60","985.12"
"2007-08-29","536.92","334.15","1355.85","567.83","316.23","227.37","985.12"
"2007-09-05","542.37","334.54","1378.63","575.85","308.29","230.01","961.22"
"2007-09-12","555.01","331.80","1443.73","563.33","304.48","234.66","945.29"
"2007-09-19","572.91","334.96","1514.84","577.89","299.91","237.29","945.29"
"2007-09-26","580.77","342.14","1527.04","606.75","295.70","241.17","945.29"
"2007-10-03","583.16","342.51","1536.83","604.60","294.32","245.22","928.08"
"2007-10-10","584.90","338.24","1559.07","595.58","293.20","240.83","916.61"
"2007-10-17","602.65","341.36","1631.33","611.33","292.17","239.85","916.61"
"2007-10-24","601.11","339.87","1629.24","610.20","290.38","238.18","916.61"
"2007-10-31","613.90","339.06","1692.88","608.61","288.50","238.75","916.61"
"2007-11-07","626.29","341.49","1743.40","616.00","288.82","240.13","921.52"
"2007-11-14","626.79","345.00","1732.72","618.57","301.16","236.78","921.52"
"2007-11-21","631.96","340.32","1775.45","596.10","304.95","235.59","921.52"
"2007-11-28","629.45","338.29","1770.99","580.40","302.80","242.55","921.52"
"2007-12-05","612.17","335.15","1698.96","567.11","299.09","245.70","963.54"
"2007-12-12","612.77","334.61","1703.96","562.41","296.85","249.09","991.56"
"2007-12-19","615.75","334.08","1720.31","554.31","296.13","254.31","991.56"
"2007-12-26","621.71","337.63","1735.73","564.55","296.01","257.06","991.56"
"2008-01-02","638.91","338.43","1815.93","570.19","293.38","256.73","1043.03"
"2008-01-09","653.47","344.90","1864.59","594.79","291.59","257.66","1120.23"
"2008-01-16","650.44","346.09","1847.15","597.15","285.58","263.18","1120.23"
"2008-01-23","639.72","345.53","1800.85","586.66","282.23","270.57","1120.23"
"2008-01-30","647.60","353.40","1812.08","598.88","282.33","282.50","1120.23"
"2008-02-06","646.42","361.63","1782.77","611.63","277.57","298.85","1141.16"
"2008-02-13","667.45","373.04","1841.72","618.37","287.95","315.87","1146.40"
"2008-02-20","697.97","380.69","1953.71","631.11","290.34","325.65","1146.40"
"2008-02-27","713.04","389.64","1993.60","648.84","289.22","338.63","1146.40"
"2008-03-05","725.15","392.08","2040.15","678.80","284.76","328.05","1187.30"
"2008-03-12","742.18","384.07","2142.24","682.12","280.92","307.93","1214.56"
"2008-03-19","736.64","379.06","2133.23","669.81","279.68","303.73","1214.56"
"2008-03-26","709.62","370.11","2038.96","640.85","286.76","293.40","1214.56"
"2008-04-02","724.81","377.90","2083.01","675.79","289.98","289.94","1170.17"
"2008-04-09","745.98","391.09","2136.56","710.03","295.44","298.79","1103.59"
"2008-04-16","767.80","392.72","2230.93","722.84","300.48","291.74","1103.59"
"2008-04-23","783.24","388.33","2317.69","719.37","297.46","285.55","1103.59"
"2008-04-30","786.76","384.88","2346.48","710.34","298.29","281.79","1103.59"
"2008-05-07","797.93","393.96","2366.98","737.73","302.28","286.56","1024.43"
"2008-05-14","827.32","398.01","2491.43","733.54","304.33","296.77","1024.43"
"2008-05-21","839.53","401.89","2535.64","739.94","312.67","296.38","1024.43"
"2008-05-28","850.71","398.57","2601.88","726.95","315.86","293.50","1024.43"
"2008-06-04","838.82","393.27","2564.45","707.00","320.61","290.38","942.41"
"2008-06-11","876.34","393.54","2747.56","710.05","320.26","290.54","887.74"
"2008-06-18","886.78","396.92","2785.54","718.80","314.07","297.93","887.74"
"2008-06-25","890.37","400.99","2786.77","724.38","317.56","301.99","887.74"
"2008-07-02","911.94","404.00","2881.99","728.01","320.01","304.91","910.76"
"2008-07-09","903.82","398.76","2863.39","726.21","325.17","289.40","945.29"
"2008-07-16","894.73","401.81","2805.29","738.43","332.61","284.91","945.29"
"2008-07-23","836.59","395.67","2544.73","717.69","333.11","281.72","945.29"
"2008-07-30","797.24","389.90","2377.89","694.42","334.57","280.28","945.29"
"2008-08-06","777.38","383.40","2307.30","684.43","337.01","271.68","834.19"
"2008-08-13","743.96","378.53","2168.28","666.69","339.00","269.75","806.42"
"2008-08-20","736.67","380.37","2128.59","659.89","342.67","275.46","806.42"
"2008-08-27","748.32","384.49","2168.66","676.20","344.92","274.41","806.42"
"2008-09-03","730.37","375.87","2114.62","662.62","342.76","262.50","872.82"
"2008-09-10","691.92","365.30","1973.49","645.16","336.47","251.36","917.08"
"2008-09-17","667.52","355.29","1894.99","631.63","327.62","241.69","917.08"
"2008-09-24","695.44","353.26","2029.18","635.08","315.94","242.14","917.08"
"2008-10-01","666.05","345.81","1918.55","625.94","307.88","235.93","883.48"
"2008-10-08","611.46","325.85","1734.52","590.23","306.24","214.63","749.06"
"2008-10-15","559.30","312.31","1543.90","562.34","293.15","207.02","749.06"
"2008-10-22","520.20","300.63","1407.39","522.13","290.37","204.38","749.06"
"2008-10-29","488.57","292.34","1295.29","499.60","281.77","203.22","749.06"
"2008-11-05","504.56","298.65","1346.16","516.98","277.79","209.59","755.76"
"2008-11-12","482.81","294.23","1266.37","503.22","279.53","206.32","760.22"
"2008-11-19","462.49","290.34","1192.07","489.24","281.65","204.32","760.22"
"2008-11-26","446.63","285.76","1138.62","483.96","279.55","198.28","760.22"
"2008-12-03","442.26","281.52","1130.81","473.84","277.17","195.94","753.93"
"2008-12-10","397.64","268.61","982.01","446.87","263.10","190.23","749.73"
"2008-12-17","406.02","271.14","1009.55","455.36","252.91","196.75","749.73"
"2008-12-24","359.78","270.98","833.95","451.35","254.68","197.71","749.73"
"2008-12-31","379.57","272.52","905.73","453.85","256.81","198.55","749.73"
"2009-01-07","426.20","284.87","1059.68","481.69","256.02","207.02","983.82"
"2009-01-14","393.27","281.82","932.27","468.30","253.86","208.37","983.82"
"2009-01-21","383.34","278.70","899.99","462.84","246.31","208.47","983.82"
"2009-01-28","401.08","277.39","974.22","464.04","238.64","209.16","983.82"
"2009-02-04","387.23","276.89","919.27","470.19","237.18","206.18","959.30"
"2009-02-11","387.96","283.69","907.14","483.55","248.59","208.00","942.96"
"2009-02-18","368.69","280.63","838.70","474.29","248.06","206.46","942.96"
"2009-02-25","379.95","276.94","890.20","471.96","240.97","203.66","942.96"
"2009-03-04","394.87","275.52","953.20","477.71","236.70","200.03","958.42"
"2009-03-11","398.08","279.42","957.07","485.46","238.79","203.08","968.73"
"2009-03-18","404.97","280.26","982.97","488.62","233.45","206.16","968.73"
"2009-03-25","429.45","284.54","1073.95","502.96","231.87","209.10","968.73"
"2009-04-01","418.33","282.57","1032.62","497.64","233.89","206.65","952.78"
"2009-04-08","418.02","283.62","1028.62","497.99","232.19","210.48","889.01"
"2009-04-15","415.56","285.45","1013.92","510.38","232.78","208.20","889.01"
"2009-04-22","407.86","288.83","974.71","509.87","241.37","210.67","889.01"
